Date,Open,High,Low,Close,Adj Close,Volume
2000-04-04,151.75,153.0,141.390625,150.125,96.5417251586914,19585500
2000-04-05,147.875,150.8125,147.625,149.1875,95.93880462646484,8387200
2000-04-06,150.25,151.6875,149.0,150.484375,96.77278137207031,6378500
2000-04-07,151.5625,152.125,150.5,151.4375,97.38573455810547,6023600
2000-04-10,151.75,153.109375,150.3125,150.84375,97.00387573242188,9624200
2000-04-11,150.0,151.625,148.375,150.40625,96.72257995605469,9006400
2000-04-12,150.375,151.15625,146.15625,146.28125,94.06983947753906,10779200
2000-04-13,147.46875,148.15625,143.78125,144.25,92.76361083984375,12225800
2000-04-14,142.625,142.8125,133.5,136.0,87.45831298828125,29604000
2000-04-17,135.1875,140.75,134.6875,140.75,90.51290130615234,23918200
2000-04-18,140.5625,144.46875,139.78125,144.46875,92.90431213378906,11069200
2000-04-19,144.5,145.125,142.53125,143.125,92.04015350341797,6553700
2000-04-20,143.5625,143.9375,142.375,143.8125,92.48226928710938,8537600
2000-04-24,141.5,143.3125,140.5,142.25,91.47745513916016,12893100
2000-04-25,144.625,148.15625,144.4375,148.15625,95.275634765625,14102000
2000-04-26,147.96875,148.75,146.0,146.484375,94.20049285888672,7711100
2000-04-27,143.0,147.34375,143.0,146.0,93.88898468017578,15595300
2000-04-28,147.0,147.859375,145.0625,145.09375,93.30622100830078,8743400
2000-05-01,146.5625,148.484375,145.84375,147.0625,94.57223510742188,7328300
2000-05-02,145.5,147.125,144.125,144.125,92.68318176269531,9411900
2000-05-03,144.0,144.0,139.78125,140.75,90.51290130615234,12630700
2000-05-04,142.0,142.359375,140.75,141.8125,91.19610595703125,5963600
2000-05-05,141.0625,144.0,140.9375,143.53125,92.30142211914062,7862400
2000-05-08,142.75,143.375,141.84375,142.453125,91.60813903808594,5064100
2000-05-09,143.0625,143.40625,140.265625,141.3125,90.87458801269531,5620300
2000-05-10,140.5,140.96875,137.75,138.125,88.82478332519531,10293900
2000-05-11,140.125,141.5,139.125,141.28125,90.8544921875,7091100
2000-05-12,141.8125,143.46875,141.625,142.8125,91.83920288085938,5960800
2000-05-15,142.75,145.609375,142.0,145.28125,93.4268569946289,4441300
2000-05-16,146.5625,147.71875,145.3125,146.6875,94.33109283447266,8192200
2000-05-17,145.6875,146.1875,144.46875,145.15625,93.34644317626953,5907200
2000-05-18,145.625,146.3125,143.375,143.375,92.20093536376953,4325600
2000-05-19,142.5625,143.234375,140.40625,141.125,90.7540512084961,6518400
2000-05-22,141.25,141.46875,137.0,140.0625,90.0707778930664,10839400
2000-05-23,140.4375,140.8125,137.5625,138.0,88.74436950683594,7979200
2000-05-24,138.0,140.6875,136.5,140.25,90.19136810302734,11081500
2000-05-25,140.6875,141.8125,137.71875,137.84375,88.64392852783203,8278900
2000-05-26,138.8125,139.6875,137.328125,138.0,88.74436950683594,4814000
2000-05-30,140.0,142.9375,139.46875,142.5,91.63823699951172,5362700
2000-05-31,142.5625,144.0,142.09375,142.8125,91.83920288085938,6056500
2000-06-01,143.6875,145.4375,143.0,145.3125,93.4468994140625,8961600
2000-06-02,148.9375,149.09375,147.484375,147.84375,95.07465362548828,8962200
2000-06-05,147.46875,148.21875,146.875,147.125,94.61247253417969,6998100
2000-06-06,146.625,147.78125,145.90625,146.46875,94.19046783447266,4858900
2000-06-07,146.625,148.0,146.0,147.484375,94.84355926513672,4919500
2000-06-08,147.5,147.75,146.0625,146.90625,94.47175598144531,5723100
2000-06-09,147.5,147.96875,145.625,146.59375,94.27084350585938,3085300
2000-06-12,146.96875,146.96875,144.875,144.875,93.16552734375,3678900
2000-06-13,144.8125,147.75,144.625,147.59375,94.91386413574219,6558700
2000-06-14,148.25,148.875,147.1875,147.84375,95.07465362548828,6420500
2000-06-15,148.125,148.75,146.84375,148.15625,95.275634765625,5881200
2000-06-16,148.3125,148.3125,145.875,146.59375,94.4927749633789,5567900
2000-06-19,146.46875,149.15625,146.25,148.46875,95.70136260986328,5106900
2000-06-20,148.1875,148.875,147.0,147.9375,95.35897064208984,6480000
2000-06-21,146.9375,148.4375,146.890625,147.875,95.31864166259766,3115000
2000-06-22,147.5625,147.6875,145.0,145.625,93.86832427978516,7490500
2000-06-23,145.8125,146.125,143.875,144.375,93.0626220703125,4863300
2000-06-26,145.375,146.25,144.875,146.234375,94.2611312866211,5201300
2000-06-27,145.984375,146.71875,145.015625,145.15625,93.56622314453125,4159500
2000-06-28,145.625,146.984375,145.3125,145.5625,93.82808685302734,5347700
2000-06-29,144.75,145.75,143.515625,144.1875,92.9417495727539,6345700
2000-06-30,143.9375,145.59375,143.890625,145.28125,93.64678192138672,7420200
2000-07-03,145.4375,147.4375,145.1875,147.28125,94.93594360351562,1436600
2000-07-05,146.375,146.65625,144.375,144.625,93.22370147705078,2748200
2000-07-06,144.9375,146.46875,144.21875,145.75,93.94891357421875,5963200
2000-07-07,146.6875,148.78125,146.25,148.09375,95.45967864990234,3034800
2000-07-10,147.875,148.90625,147.53125,147.84375,95.29850769042969,2816100
2000-07-11,147.46875,149.125,147.15625,148.15625,95.49996185302734,5431600
2000-07-12,149.28125,150.125,148.6875,149.125,96.12442779541016,5883000
2000-07-13,149.984375,150.375,149.1875,149.78125,96.54742431640625,5356000
2000-07-14,150.4375,151.25,149.671875,151.25,97.49417114257812,5341900
2000-07-17,150.984375,151.984375,150.6875,151.0,97.33300018310547,4208300
2000-07-18,150.625,150.625,149.34375,149.765625,96.53731536865234,4262100
2000-07-19,149.46875,149.90625,148.25,148.5625,95.76180267333984,8506800
2000-07-20,149.0,150.625,148.8125,150.625,97.09131622314453,4538900
2000-07-21,149.75,149.75,147.6875,147.6875,95.19778442382812,5656900
2000-07-24,148.125,148.859375,146.5625,146.84375,94.65398406982422,5628500
2000-07-25,147.75,147.84375,146.78125,147.3125,94.9560775756836,4757100
2000-07-26,146.96875,147.15625,145.640625,145.875,94.02952575683594,12062500
2000-07-27,145.9375,146.625,144.6875,145.375,93.70722198486328,7652600
2000-07-28,145.71875,145.90625,141.515625,142.09375,91.59212493896484,6229500
2000-07-31,142.9375,144.125,142.0625,143.0,92.17627716064453,5265500
2000-08-01,143.625,144.71875,143.125,143.875,92.74030303955078,3946600
2000-08-02,143.875,145.40625,143.625,144.59375,93.20362091064453,7439800
2000-08-03,142.875,145.8125,142.625,145.59375,93.84823608398438,4607100
2000-08-04,146.3125,146.71875,145.40625,146.375,94.351806640625,3686600
2000-08-07,146.71875,148.4375,146.375,148.125,95.47979736328125,4159800
2000-08-08,147.5,148.8125,147.5,148.6875,95.84237670898438,3658700
2000-08-09,149.140625,149.21875,147.375,147.4375,95.03665924072266,5383800
2000-08-10,147.53125,147.859375,146.28125,146.71875,94.57339477539062,4193400
2000-08-11,146.625,148.0,145.5625,147.40625,95.01648712158203,5089400
2000-08-14,147.78125,149.5625,147.0625,149.28125,96.22506713867188,2966700
2000-08-15,149.34375,149.8125,148.5625,149.15625,96.14454650878906,5564600
2000-08-16,149.3125,149.9375,147.84375,148.625,95.8021011352539,5191600
2000-08-17,148.6875,150.4375,148.34375,150.1875,96.80928802490234,5652200
2000-08-18,150.375,150.375,149.21875,149.6875,96.48699188232422,4626400
2000-08-21,150.03125,150.71875,149.40625,150.5,97.0107192993164,2380600
2000-08-22,150.5625,151.3125,150.09375,150.25,96.84956359863281,3075300
2000-08-23,149.8125,151.28125,149.28125,150.84375,97.2322769165039,5483200
2000-08-24,151.15625,151.5,150.5,151.3125,97.53443145751953,4529000
2000-08-25,151.15625,151.625,150.9375,151.25,97.49417114257812,2822200
2000-08-28,151.25,152.90625,151.25,151.765625,97.82646942138672,5518700
2000-08-29,151.4375,151.875,150.90625,151.796875,97.84664916992188,3561900
2000-08-30,151.3125,151.5,150.34375,150.34375,96.90995788574219,3964800
2000-08-31,151.0625,153.09375,150.90625,152.34375,98.1991958618164,4863100
2000-09-01,153.25,153.59375,152.0,152.5,98.29988098144531,3191200
2000-09-05,151.875,152.203125,150.8125,151.28125,97.51429748535156,3470800
2000-09-06,151.1875,151.953125,149.53125,149.5625,96.40642547607422,4322200
2000-09-07,150.25,151.078125,149.828125,150.84375,97.2322769165039,4265500
2000-09-08,150.28125,150.5,149.328125,149.8125,96.56758117675781,3518200
2000-09-11,149.75,151.1875,148.6875,149.59375,96.42652130126953,3937500
2000-09-12,149.75,150.25,148.4375,148.5,95.72152709960938,4769100
2000-09-13,148.0,149.34375,147.65625,148.890625,95.97335052490234,7691600
2000-09-14,149.875,149.9375,148.15625,149.640625,96.45679473876953,3397100
2000-09-15,148.1875,148.25,146.0,146.0,94.34649658203125,4085700
2000-09-18,146.375,146.96875,144.203125,144.65625,93.47813415527344,5109300
2000-09-19,145.125,146.3125,144.703125,145.96875,94.32630157470703,6588200
2000-09-20,145.6875,146.03125,143.15625,144.890625,93.62960815429688,6508100
2000-09-21,144.46875,145.5625,142.625,142.6875,92.20594787597656,5972300
2000-09-22,142.625,145.3125,142.421875,145.28125,93.88204956054688,7791300
2000-09-25,145.9375,146.0625,143.71875,144.25,93.21562194824219,9726300
2000-09-26,144.375,145.0,142.40625,142.40625,92.02420806884766,5302400
2000-09-27,143.5625,143.96875,142.125,143.15625,92.50885009765625,7186200
2000-09-28,143.1875,146.328125,142.890625,145.0,93.70030975341797,7036400
2000-09-29,145.46875,145.96875,143.625,143.625,92.8117446899414,9333600
2000-10-02,144.28125,144.90625,143.140625,143.84375,92.95306396484375,5517800
2000-10-03,144.53125,145.75,142.28125,142.5,92.08474731445312,9347200
2000-10-04,142.875,144.25,141.75,143.6875,92.85210418701172,6148900
2000-10-05,143.40625,144.84375,143.3125,144.1875,93.17525482177734,4566900
2000-10-06,143.875,144.640625,139.75,141.0625,91.1558837890625,10014900
2000-10-09,141.3125,141.3125,139.375,140.0,90.46922302246094,4508000
2000-10-10,140.09375,141.25,137.6875,137.6875,88.97486114501953,6104700
2000-10-11,137.625,138.625,135.125,136.53125,88.22769927978516,10346000
2000-10-12,137.28125,137.59375,132.78125,133.125,86.02656555175781,12336900
2000-10-13,132.9375,137.65625,132.875,137.5625,88.89418029785156,11778800
2000-10-16,137.40625,138.234375,136.6875,138.1875,89.29795837402344,5659000
2000-10-17,138.4375,138.5625,134.40625,134.75,87.07666778564453,7831700
2000-10-18,132.625,136.125,130.15625,134.25,86.75353240966797,10897300
2000-10-19,136.84375,139.453125,136.4375,139.3125,90.02495574951172,8767300
2000-10-20,138.375,141.1875,138.375,139.90625,90.40866088867188,7373500
2000-10-23,139.9375,141.03125,138.9375,140.53125,90.81254577636719,5290000
2000-10-24,140.96875,141.9375,139.0,139.59375,90.20671844482422,5750700
2000-10-25,138.75,139.5625,136.125,136.3125,88.0863265991211,9137600
2000-10-26,137.125,137.65625,134.03125,136.6875,88.32872009277344,9345800
2000-10-27,137.875,139.28125,136.625,139.28125,90.00479125976562,9762900
2000-10-30,138.4375,141.09375,138.15625,140.53125,90.81254577636719,10154100
2000-10-31,141.015625,143.6875,140.0625,142.953125,92.37759399414062,7752400
2000-11-01,142.25,143.25,141.21875,142.46875,92.0645980834961,6753600
2000-11-02,143.15625,143.90625,142.515625,142.703125,92.2160415649414,11395100
2000-11-03,143.46875,143.75,142.375,142.78125,92.26652526855469,5187100
2000-11-06,143.15625,144.296875,143.03125,143.78125,92.9126968383789,4042500
2000-11-07,143.140625,144.0,142.5625,143.75,92.89253997802734,5231300
2000-11-08,144.0625,144.0625,140.5625,140.5625,90.83273315429688,6123300
2000-11-09,140.0,141.21875,137.25,140.03125,90.48943328857422,10635300
2000-11-10,139.0,139.46875,136.53125,136.625,88.28827667236328,8569500
2000-11-13,135.625,136.984375,133.015625,135.5625,87.6016845703125,17285300
2000-11-14,137.46875,139.625,137.0,139.125,89.90381622314453,7668900
2000-11-15,139.0625,140.109375,137.75,139.5625,90.18650817871094,8837700
2000-11-16,138.578125,139.875,137.3125,137.375,88.77295684814453,6684100
2000-11-17,137.3125,139.0,135.75,136.640625,88.29840850830078,6551100
2000-11-20,135.75,136.375,134.3125,134.6875,87.0362548828125,5458500
2000-11-21,134.875,136.1875,133.515625,135.375,87.48055267333984,7684300
2000-11-22,134.34375,134.875,132.125,132.140625,85.39043426513672,5736900
2000-11-24,133.625,134.96875,133.625,134.84375,87.1372299194336,3411600
2000-11-27,136.46875,136.6875,135.3125,136.03125,87.90463256835938,5992000
2000-11-28,135.125,136.59375,133.640625,133.6875,86.39007568359375,5336100
2000-11-29,134.375,135.90625,133.265625,133.4375,86.228515625,6914100
2000-11-30,132.5,133.5,129.75,132.28125,85.48130798339844,11201600
2000-12-01,133.1875,134.0625,131.0,132.21875,85.44096374511719,7587200
2000-12-04,131.875,133.875,131.5,133.34375,86.16792297363281,6996600
2000-12-05,134.875,138.25,134.40625,137.71875,88.9950942993164,8883400
2000-12-06,137.78125,138.34375,135.03125,135.515625,87.57139587402344,12888000
2000-12-07,134.875,135.875,133.65625,133.65625,86.3698501586914,6529100
2000-12-08,137.0625,139.46875,133.875,133.96875,86.5718002319336,10276300
2000-12-11,137.375,139.5625,136.71875,138.625,89.58069610595703,6405600
2000-12-12,138.1875,138.8125,137.375,138.03125,89.19702911376953,5022900
2000-12-13,139.25,139.40625,136.03125,136.140625,87.97525787353516,6070500
2000-12-14,135.875,136.5,134.03125,134.40625,86.8544921875,7678400
2000-12-15,133.125,133.125,130.5625,130.96875,84.89274597167969,9065300
2000-12-18,132.0625,133.46875,131.765625,132.71875,86.02711486816406,7235400
2000-12-19,132.46875,134.96875,130.015625,130.015625,84.27497100830078,9616600
2000-12-20,128.625,128.9375,126.09375,126.25,81.83412170410156,9994300
2000-12-21,126.0,128.859375,125.53125,127.125,82.40129089355469,14331500
2000-12-22,129.0,131.109375,128.84375,130.9375,84.87248992919922,10182900
2000-12-26,130.84375,132.34375,130.28125,132.34375,85.78401947021484,4665300
2000-12-27,131.75,133.734375,131.25,133.3125,86.4119644165039,4854100
2000-12-28,132.8125,133.875,132.59375,133.71875,86.67530822753906,8358700
2000-12-29,134.0625,134.28125,131.1875,131.1875,85.0345687866211,8774600
2001-01-02,132.0,132.15625,127.5625,128.8125,83.49510955810547,8737500
2001-01-03,128.3125,136.0,127.65625,135.0,87.50581359863281,19431600
2001-01-04,134.9375,135.46875,133.0,133.546875,86.56388854980469,9219000
2001-01-05,133.46875,133.625,129.1875,129.1875,83.73820495605469,12911400
2001-01-08,129.875,130.1875,127.6875,130.1875,84.3863525390625,6625300
2001-01-09,131.046875,131.5,129.421875,129.84375,84.16354370117188,5702400
2001-01-10,129.0,132.125,128.8125,132.125,85.6422119140625,8746100
2001-01-11,131.09375,133.484375,131.09375,132.25,85.72328186035156,7245100
2001-01-12,132.6875,133.71875,131.28125,132.0,85.56122589111328,7244000
2001-01-16,132.0,133.1875,131.515625,132.84375,86.1081314086914,8542200
2001-01-17,134.84375,135.046875,132.640625,133.453125,86.50308227539062,7851400
2001-01-18,133.4375,135.703125,132.9375,134.78125,87.36399841308594,8107000
2001-01-19,136.1875,136.1875,133.875,134.015625,86.86772155761719,7782500
2001-01-22,134.25,135.78125,133.5625,134.90625,87.44500732421875,7050900
2001-01-23,134.46875,136.65625,134.15625,135.96875,88.13375091552734,8463100
2001-01-24,136.25,137.3125,135.84375,136.375,88.39704132080078,6199900
2001-01-25,136.25,137.25,135.65625,136.03125,88.17425537109375,10818300
2001-01-26,135.15625,136.125,134.453125,135.875,88.07293701171875,7136800
2001-01-29,135.5,136.89999389648438,135.3699951171875,136.60000610351562,88.54290008544922,6705900
2001-01-30,136.3000030517578,137.9199981689453,135.7899932861328,137.8000030517578,89.32072448730469,7069100
2001-01-31,137.39999389648438,138.6999969482422,136.60000610351562,137.02000427246094,88.81510162353516,9706900
2001-02-01,137.10000610351562,137.9499969482422,136.25,137.92999267578125,89.40497589111328,8239100
2001-02-02,137.39999389648438,137.99000549316406,134.75,134.8000030517578,87.37615966796875,8276600
2001-02-05,134.8000030517578,135.94000244140625,134.75,135.7899932861328,88.01786041259766,4352900
2001-02-06,135.3000030517578,136.6999969482422,135.22000122070312,135.38999938964844,87.75858306884766,7106700
2001-02-07,134.72000122070312,135.39999389648438,133.67999267578125,134.69000244140625,87.30482482910156,5748700
2001-02-08,134.8000030517578,135.39999389648438,133.10000610351562,133.1199951171875,86.28717041015625,5943300
2001-02-09,133.35000610351562,133.35000610351562,131.25999450683594,131.83999633789062,85.45751953125,9913000
2001-02-12,131.6999969482422,133.5,131.6999969482422,133.35000610351562,86.43626403808594,5804400
2001-02-13,133.6999969482422,134.1699981689453,132.0,132.25999450683594,85.72977447509766,6587600
2001-02-14,132.64999389648438,132.64999389648438,130.66000366210938,132.05999755859375,85.60009765625,8400100
2001-02-15,132.83999633789062,133.52000427246094,131.99000549316406,133.33999633789062,86.42979431152344,5929800
2001-02-16,131.0,131.2899932861328,129.3000030517578,130.39999389648438,84.52407836914062,6434900
2001-02-20,131.0399932861328,131.13999938964844,128.10000610351562,128.38999938964844,83.22126770019531,5760000
2001-02-21,127.9000015258789,128.83999633789062,125.5,125.62000274658203,81.42574310302734,10910800
2001-02-22,126.3499984741211,126.54000091552734,123.0199966430664,125.80999755859375,81.54894256591797,21281600
2001-02-23,125.08000183105469,125.54000091552734,121.80000305175781,124.95999908447266,80.99799346923828,20173000
2001-02-26,125.80000305175781,127.62000274658203,124.5,127.62000274658203,82.72216033935547,11503700
2001-02-27,126.80000305175781,127.83999633789062,125.51000213623047,126.44000244140625,81.95726776123047,11415000
2001-02-28,126.75,126.83999633789062,123.2699966430664,123.94999694824219,80.34324645996094,14825800
2001-03-01,124.05000305175781,124.5999984741211,121.75,124.5999984741211,80.76461791992188,14672000
2001-03-02,122.5,125.6500015258789,122.30000305175781,123.61000061035156,80.12288665771484,12564300
2001-03-05,124.1500015258789,124.77999877929688,123.80999755859375,124.73999786376953,80.85533905029297,5293200
2001-03-06,126.3499984741211,127.75,125.48999786376953,126.08000183105469,81.72386932373047,6917000
2001-03-07,126.9000015258789,127.04000091552734,125.76000213623047,126.9800033569336,82.30728912353516,6371700
2001-03-08,126.5999984741211,127.23999786376953,126.13999938964844,127.12000274658203,82.39803314208984,6055000
2001-03-09,126.0999984741211,126.0999984741211,123.11000061035156,123.36000061035156,79.96087646484375,10020300
2001-03-12,122.33999633789062,122.5,117.75,118.08000183105469,76.53839874267578,13972900
2001-03-13,119.4000015258789,120.44000244140625,117.52999877929688,120.0199966430664,77.7958755493164,12888000
2001-03-14,117.05000305175781,119.29000091552734,115.75,117.6500015258789,76.2596664428711,19883400
2001-03-15,118.44999694824219,118.86000061035156,117.36000061035156,117.68000030517578,76.27913665771484,10370300
2001-03-16,117.12999725341797,117.4000015258789,114.80999755859375,115.01000213623047,74.74916076660156,58514600
2001-03-19,115.76000213623047,117.69000244140625,114.81999969482422,117.3499984741211,76.2700424194336,10067800
2001-03-20,117.9000015258789,118.45999908447266,114.11000061035156,114.19999694824219,74.22271728515625,15083900
2001-03-21,114.18000030517578,115.26000213623047,111.9000015258789,112.26000213623047,72.96182250976562,19004600
2001-03-22,112.0199966430664,112.5999984741211,108.04000091552734,111.12000274658203,72.2209243774414,28624800
2001-03-23,113.25,114.66000366210938,111.5,114.4800033569336,74.40469360351562,12861700
2001-03-26,115.69999694824219,116.2699966430664,114.7699966430664,115.94000244140625,75.35360717773438,9943800
2001-03-27,115.62000274658203,118.6500015258789,115.27999877929688,118.30999755859375,76.89397430419922,12880700
2001-03-28,116.9000015258789,116.94999694824219,114.9000015258789,115.04000091552734,74.76863861083984,10953300
2001-03-29,114.69999694824219,116.5,112.13999938964844,115.4800033569336,75.05461883544922,12060300
2001-03-30,115.55000305175781,116.69000244140625,114.5,116.69000244140625,75.84103393554688,9183600
2001-04-02,116.30000305175781,117.37999725341797,113.80000305175781,114.19999694824219,74.22271728515625,10561000
2001-04-03,113.9800033569336,114.1500015258789,110.05999755859375,110.38999938964844,71.74647521972656,12836000
2001-04-04,110.56999969482422,112.0999984741211,109.30000305175781,110.8499984741211,72.04545593261719,14884300
2001-04-05,113.30000305175781,115.48999786376953,112.5,115.05000305175781,74.77513122558594,21522800
2001-04-06,113.98999786376953,114.4000015258789,112.05999755859375,113.30000305175781,73.63777160644531,14937800
2001-04-09,114.0,114.98999786376953,112.77999877929688,114.55999755859375,74.45668029785156,9034300
2001-04-10,115.44999694824219,117.75,115.16999816894531,116.6500015258789,75.8150634765625,17873600
2001-04-11,118.77999877929688,118.98999786376953,116.13999938964844,116.7300033569336,75.86705780029297,12722300
2001-04-12,116.30000305175781,118.94000244140625,115.95999908447266,118.8499984741211,77.24493408203125,9233200
2001-04-16,118.29000091552734,118.88999938964844,116.91000366210938,117.5999984741211,76.43248748779297,7350000
2001-04-17,117.30999755859375,119.66000366210938,117.0199966430664,119.26000213623047,77.51141357421875,10924700
2001-04-18,121.05999755859375,126.0,120.69000244140625,124.0,80.59207153320312,32481600
2001-04-19,124.25,125.83999633789062,123.58000183105469,125.6500015258789,81.66447448730469,13809900
2001-04-20,124.9000015258789,125.4000015258789,123.66000366210938,124.5,80.91707611083984,7626700
2001-04-23,123.6500015258789,123.88999938964844,121.91000366210938,122.23999786376953,79.44818878173828,8451800
2001-04-24,122.5199966430664,123.6500015258789,121.0999984741211,121.58000183105469,79.01925659179688,10044700
2001-04-25,121.41999816894531,123.66999816894531,120.94999694824219,123.16999816894531,80.0526351928711,8249000
2001-04-26,123.7300033569336,125.22000122070312,123.5,123.72000122070312,80.41010284423828,10590400
2001-04-27,124.91999816894531,125.83999633789062,124.19999694824219,125.77999877929688,81.74897766113281,7938700
2001-04-30,126.44999694824219,127.2699966430664,124.66999816894531,126.66000366210938,82.32096099853516,10766900
2001-05-01,125.06999969482422,127.1500015258789,124.5999984741211,127.05000305175781,82.57442474365234,10578000
2001-05-02,127.41000366210938,127.69000244140625,126.0,126.81999969482422,82.42487335205078,9572900
2001-05-03,126.12999725341797,126.1500015258789,124.22000122070312,125.20999908447266,81.37853240966797,9926200
2001-05-04,123.6500015258789,127.3499984741211,123.44000244140625,127.33999633789062,82.76285552978516,12145300
2001-05-07,126.86000061035156,127.37999725341797,126.2300033569336,126.23999786376953,82.04792022705078,7185200
2001-05-08,126.86000061035156,127.0999984741211,125.55999755859375,126.18000030517578,82.00894165039062,6952600
2001-05-09,125.25,126.55000305175781,125.05999755859375,125.6500015258789,81.66447448730469,9507400
2001-05-10,127.26000213623047,127.5,125.7699966430664,126.0199966430664,81.90496063232422,6872400
2001-05-11,126.0,126.48999786376953,124.4000015258789,125.1500015258789,81.33951568603516,7734400
2001-05-14,124.9000015258789,125.44000244140625,124.45999908447266,125.4000015258789,81.50201416015625,7914000
2001-05-15,125.55000305175781,126.5,124.8499984741211,125.9800033569336,81.87899780273438,9782200
2001-05-16,124.83999633789062,129.1999969482422,124.62000274658203,128.9499969482422,83.80924987792969,14909000
2001-05-17,129.0,130.0800018310547,128.55999755859375,129.14999389648438,83.93926239013672,11824600
